name,source,old,new,pct,bucket,evidence
Bane Dagger,Exploring Eberron (2024),14228.89,7670.42,-46.09,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Stonemaker War Pick,The Book of Many Things,20770.21,11549.15,-44.40,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Rod of the Vonindod,Storm King's Thunder,4156.99,5909.55,42.16,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Helm of Awareness,Eberron: Forge of the Artificer,713.57,1012.87,41.94,kh7-wave1,initiative_advantage=True
Corpse Slayer Musket,Explorer's Guide to Wildemount,11861.77,6925.93,-41.61,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Maul,Explorer's Guide to Wildemount,11861.77,6925.93,-41.61,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Greataxe,Explorer's Guide to Wildemount,11791.68,6885.63,-41.61,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Greatsword,Explorer's Guide to Wildemount,11761.39,6868.22,-41.60,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Stormgirdle (Awakened),Explorer's Guide to Wildemount,137924.06,81324.66,-41.04,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Heavy Crossbow,Explorer's Guide to Wildemount,11557.08,6827.31,-40.93,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Pike,Explorer's Guide to Wildemount,11557.08,6827.31,-40.93,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Greatclub,Explorer's Guide to Wildemount,11441.58,6760.90,-40.91,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Glaive,Explorer's Guide to Wildemount,11341.21,6703.19,-40.90,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Double-Bladed Scimitar,Explorer's Guide to Wildemount,11341.21,6703.19,-40.90,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Halberd,Explorer's Guide to Wildemount,11341.21,6703.19,-40.90,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Lance,Explorer's Guide to Wildemount,11341.21,6703.19,-40.90,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Warhammer,Explorer's Guide to Wildemount,11305.38,6682.59,-40.89,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Light Repeating Crossbow,Explorer's Guide to Wildemount,11305.38,6682.59,-40.89,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Light Crossbow,Explorer's Guide to Wildemount,11305.38,6682.59,-40.89,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Trident,Explorer's Guide to Wildemount,11261.53,6657.38,-40.88,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Battleaxe,Explorer's Guide to Wildemount,11261.53,6657.38,-40.88,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Morningstar,Explorer's Guide to Wildemount,11261.53,6657.38,-40.88,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Yklwa,Explorer's Guide to Wildemount,11205.00,6624.88,-40.88,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Longsword,Explorer's Guide to Wildemount,11205.00,6624.88,-40.88,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Pistol,Explorer's Guide to Wildemount,11205.00,6624.88,-40.88,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer War Pick,Explorer's Guide to Wildemount,11125.33,6579.07,-40.86,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Longbow,Explorer's Guide to Wildemount,11125.33,6579.07,-40.86,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Rapier,Explorer's Guide to Wildemount,11125.33,6579.07,-40.86,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Flail,Explorer's Guide to Wildemount,11125.33,6579.07,-40.86,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Blowgun,Explorer's Guide to Wildemount,10989.12,6500.76,-40.84,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Pearl of Undead Detection,Waterdeep: Dungeon of the Mad Mage,628.14,375.04,-40.29,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Quarterstaff,Explorer's Guide to Wildemount,10841.34,6492.36,-40.11,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Mace,Explorer's Guide to Wildemount,10841.34,6492.36,-40.11,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Hand Crossbow,Explorer's Guide to Wildemount,10784.81,6459.85,-40.10,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Scimitar,Explorer's Guide to Wildemount,10784.81,6459.85,-40.10,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Whip,Explorer's Guide to Wildemount,10784.81,6459.85,-40.10,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Spear,Explorer's Guide to Wildemount,10784.81,6459.85,-40.10,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Sling,Explorer's Guide to Wildemount,10784.81,6459.85,-40.10,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Shortbow,Explorer's Guide to Wildemount,10705.14,6414.05,-40.08,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Hoopak,Explorer's Guide to Wildemount,10705.14,6414.05,-40.08,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Shortsword,Explorer's Guide to Wildemount,10705.14,6414.05,-40.08,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Club,Explorer's Guide to Wildemount,10705.14,6414.05,-40.08,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Sickle,Explorer's Guide to Wildemount,10705.14,6414.05,-40.08,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Light Hammer,Explorer's Guide to Wildemount,10705.14,6414.05,-40.08,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Handaxe,Explorer's Guide to Wildemount,10705.14,6414.05,-40.08,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Javelin,Explorer's Guide to Wildemount,10705.14,6414.05,-40.08,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Hooked Shortspear,Explorer's Guide to Wildemount,10705.14,6414.05,-40.08,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Dagger,Explorer's Guide to Wildemount,10568.93,6335.73,-40.05,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Corpse Slayer Dart,Explorer's Guide to Wildemount,10296.52,6179.11,-39.99,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Slumbering Scaled Ornament,Fizban's Treasury of Dragons,731.93,1021.07,39.50,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Professor Skant,Icewind Dale: Rime of the Frostmaiden,4043.48,5635.06,39.36,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Gulthias Staff,Curse of Strahd,3437.96,4765.78,38.62,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Pendant of Prismatic Protection,Monsters of Drakkenheim,821.98,1137.02,38.33,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Professor Orb,Waterdeep: Dungeon of the Mad Mage,3846.29,5315.44,38.20,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Spider Staff,Phandelver and Below: The Shattered Obelisk,3023.74,4177.06,38.14,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Stirring Scaled Ornament,Fizban's Treasury of Dragons,3675.89,5071.64,37.97,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Pyroconverger,Guildmasters' Guide to Ravnica,557.55,766.29,37.44,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Holy Symbol of Ravenkind,Curse of Strahd,47695.03,65422.12,37.17,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Heavy Sentira Lens,Dungeon Master's Guide (2024),204.69,280.34,36.96,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Stormgirdle (Exalted),Explorer's Guide to Wildemount,182999.52,116110.55,-36.55,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Woodcutter's Axe,The Wild Beyond the Witchlight,8598.11,5455.50,-36.55,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Orb of the Stein Rune,Storm King's Thunder,3654.91,4985.05,36.39,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Light Sentira Lens,Dungeon Master's Guide (2024),199.93,272.52,36.31,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Quarterstaff,Dungeon Master's Guide (2024),199.10,271.16,36.19,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Mace,Dungeon Master's Guide (2024),199.10,271.16,36.19,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Jewel of Three Prayers (Exalted),Critical Role: Call of the Netherdeep,48526.74,66044.04,36.10,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Whip,Dungeon Master's Guide (2024),198.03,269.41,36.05,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Hand Crossbow,Dungeon Master's Guide (2024),198.03,269.41,36.05,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Sling,Dungeon Master's Guide (2024),198.03,269.41,36.05,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Hand Sentira Lens,Dungeon Master's Guide (2024),198.03,269.41,36.05,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Spear,Dungeon Master's Guide (2024),198.03,269.41,36.05,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Scimitar,Dungeon Master's Guide (2024),198.03,269.41,36.05,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Heavy Crossbow,Dungeon Master's Guide (2024),212.64,289.26,36.03,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Pike,Dungeon Master's Guide (2024),212.64,289.26,36.03,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Light Hammer,Dungeon Master's Guide (2024),196.52,266.93,35.83,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Sickle,Dungeon Master's Guide (2024),196.52,266.93,35.83,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Handaxe,Dungeon Master's Guide (2024),196.52,266.93,35.83,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Club,Dungeon Master's Guide (2024),196.52,266.93,35.83,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Hooked Shortspear,Dungeon Master's Guide (2024),196.52,266.93,35.83,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Shortbow,Dungeon Master's Guide (2024),196.52,266.93,35.83,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Hoopak,Dungeon Master's Guide (2024),196.52,266.93,35.83,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Javelin,Dungeon Master's Guide (2024),196.52,266.93,35.83,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Final Messenger,Exploring Eberron (2024),2013.73,1292.64,-35.81,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Greatclub,Dungeon Master's Guide (2024),210.46,285.67,35.74,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silverquill Primer,Strixhaven: A Curriculum of Chaos,1017.32,1378.74,35.53,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Prismari Primer,Strixhaven: A Curriculum of Chaos,1017.32,1378.74,35.53,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Witherbloom Primer,Strixhaven: A Curriculum of Chaos,1017.32,1378.74,35.53,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Quandrix Primer,Strixhaven: A Curriculum of Chaos,1017.32,1378.74,35.53,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Lorehold Primer,Strixhaven: A Curriculum of Chaos,1017.32,1378.74,35.53,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Halberd,Dungeon Master's Guide (2024),208.56,282.55,35.48,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Lance,Dungeon Master's Guide (2024),208.56,282.55,35.48,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Glaive,Dungeon Master's Guide (2024),208.56,282.55,35.48,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Double-Bladed Scimitar,Dungeon Master's Guide (2024),208.56,282.55,35.48,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Dagger,Dungeon Master's Guide (2024),193.95,262.70,35.45,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Light Bayonet,Dungeon Master's Guide (2024),193.95,262.70,35.45,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Light Repeating Crossbow,Dungeon Master's Guide (2024),207.88,281.44,35.39,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Light Crossbow,Dungeon Master's Guide (2024),207.88,281.44,35.39,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Warhammer,Dungeon Master's Guide (2024),207.88,281.44,35.39,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Greataxe,Dungeon Master's Guide (2024),223.47,302.48,35.36,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Battleaxe,Dungeon Master's Guide (2024),207.05,280.08,35.27,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Trident,Dungeon Master's Guide (2024),207.05,280.08,35.27,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Morningstar,Dungeon Master's Guide (2024),207.05,280.08,35.27,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Longsword,Dungeon Master's Guide (2024),205.98,278.32,35.12,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Yklwa,Dungeon Master's Guide (2024),205.98,278.32,35.12,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered War Pick,Dungeon Master's Guide (2024),204.47,275.85,34.91,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Flail,Dungeon Master's Guide (2024),204.47,275.85,34.91,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Longbow,Dungeon Master's Guide (2024),204.47,275.85,34.91,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Rapier,Dungeon Master's Guide (2024),204.47,275.85,34.91,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Maul,Dungeon Master's Guide (2024),218.40,294.59,34.89,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Infiltrator's Key (Exalted),Explorer's Guide to Wildemount,92051.56,60110.06,-34.70,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Dart,Dungeon Master's Guide (2024),188.79,254.24,34.67,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Greatsword,Dungeon Master's Guide (2024),216.51,291.47,34.62,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Bookmark,Tomb of Annihilation,63572.80,41597.77,-34.57,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Heavy Bayonet,Dungeon Master's Guide (2024),201.90,271.62,34.53,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Silvered Blowgun,Dungeon Master's Guide (2024),201.90,271.62,34.53,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Quickstone Boomstick,Frontiers of Eberron: Quickstone,1190.90,1601.12,34.45,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Robe of Serpents,Storm King's Thunder,607.55,816.29,34.36,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Wayfarer's Boots,Bigby Presents: Glory of the Giants,4285.74,5726.72,33.62,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Ascendant Scaled Ornament,Fizban's Treasury of Dragons,45706.23,61031.85,33.53,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Spies' Murmur,Guildmasters' Guide to Ravnica,647.55,856.29,32.24,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Earworm,Eberron: Rising from the Last War,413.19,541.40,31.03,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Barrier Tattoo (Small),Tasha's Cauldron of Everything,731.93,958.07,30.90,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Slumbering Dragon Vessel,Fizban's Treasury of Dragons,731.93,958.07,30.90,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Tongueworm,Exploring Eberron (2024),731.93,958.07,30.90,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Fabulist Gem,The Book of Many Things,731.93,958.07,30.90,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Throwing Scarab,Exploring Eberron (2024),731.93,958.07,30.90,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Wandering Eye,Exploring Eberron (2024),731.93,958.07,30.90,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Thayan Spell Tattoo,Forgotten Realms: Heroes of Faerûn,731.93,958.07,30.90,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Gorgon Hide Mail,Frontiers of Eberron: Quickstone,731.93,958.07,30.90,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Living Stoneskin,Frontiers of Eberron: Quickstone,13568.91,17682.21,30.31,6sw-stealth,HA/disadvantaged-MA armor with stealth_penalty=False → +400 (STEALTH_REMOVAL_RATE) | _has_stealth_removal True
Spellburrow,Exploring Eberron (2024),763.43,989.57,29.62,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Skymetal Staff,Dungeons of Drakkenheim,9815.65,12685.11,29.23,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
"Carpet of Flying, 3 ft. × 5 ft.",Dungeon Master's Guide (2024),15671.77,11131.58,-28.97,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
"Carpet of Flying, 6 ft. × 9 ft.",Dungeon Master's Guide (2024),15671.77,11131.58,-28.97,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
"Carpet of Flying, 5 ft. × 7 ft.",Dungeon Master's Guide (2024),15671.77,11131.58,-28.97,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
"Carpet of Flying, 4 ft. × 6 ft.",Dungeon Master's Guide (2024),15671.77,11131.58,-28.97,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Bracers of Arc Lightning,Monsters of Drakkenheim,9864.37,12720.59,28.95,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Thurimbar Rod,Exploring Eberron (2024),131.87,170.02,28.93,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Flashdraw Wand,Frontiers of Eberron: Quickstone,745.56,959.63,28.71,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Crawling Gauntlet,Exploring Eberron (2024),892.83,1143.13,28.03,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Staff of Ruling,Quests from the Infinite Staircase,3459.02,4426.72,27.98,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Pixie Dust,The Wild Beyond the Witchlight,1641.47,1185.50,-27.78,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Faerie Dust,Storm King's Thunder,1641.47,1185.50,-27.78,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Docent,Eberron: Rising from the Last War,4175.25,5311.08,27.20,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Trident of Fish Command,Dungeon Master's Guide (2024),442.29,560.22,26.66,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Dodecahedron of Doom,Waterdeep: Dungeon of the Mad Mage,4411.92,5580.98,26.50,kh7-wave1,temp_hp_avg=5.5
Sage's Signet (Songbird),The Book of Many Things,6964.94,8788.06,26.18,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Sage's Signet (Serpent),The Book of Many Things,6964.94,8788.06,26.18,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Ring of Puzzler's Wit,The Book of Many Things,954.77,1204.51,26.16,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Helm of the Gods,Mythic Odysseys of Theros,2939.16,3707.27,26.13,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
"Shaarat'doovol, the Blade of Truth",Exploring Eberron (2024),213000.19,268189.82,25.91,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Dagger of Blindsight,Waterdeep: Dungeon of the Mad Mage,3774.02,4741.72,25.64,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Hammer of Runic Focus,The Book of Many Things,42857.96,53808.65,25.55,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Repulsion Shield,Eberron: Forge of the Artificer,1272.69,1597.16,25.49,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Donjon's Sundering Sphere,The Book of Many Things,2453.25,3078.50,25.49,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Orb of Skoraeus,Bigby Presents: Glory of the Giants,39179.66,49116.60,25.36,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
Ruidium Shield,Critical Role: Call of the Netherdeep,18332.68,22933.54,25.10,ml-variance,no wave1/stealth/floor/match signature → ML retrain / variant-stat / rule-blend variance
